MsCode,DemCode,EstCode,Year,Estimate,SE,LowerCIB,UpperCIB,Flag
MEASC,DISD02,A_Proportion,2021,9.7,1,8.8,10.7,
MEASC,DISD02,B_Number,2021,87.3,8.5,78.7,95.8,
MEASC,DISD02,C_Population,2021,895.4,10.1,885.3,905.5,
MEASC,DISD02,D_Proportion_diff,2021,-0.5,1.4,-1.9,0.9,
MEASC,DISD02,E_Number_diff,2021,-6.4,12.4,-18.8,6.1,
MEASC,DISH01,A_Proportion,2021,21.1,2.4,18.7,23.5,
MEASC,DISH01,B_Number,2021,74.7,9.7,65,84.3,
MEASC,DISH01,C_Population,2021,353.5,18.3,335.2,371.7,
MEASC,DISH01,D_Proportion_diff,2021,0.3,3.5,-3.2,3.8,
MEASC,DISH01,E_Number_diff,2021,4.1,12.9,-8.8,17,
MEASC,DISH02,A_Proportion,2021,6.4,1,5.4,7.4,
MEASC,DISH02,B_Number,2021,51,8.2,42.9,59.2,
MEASC,DISH02,C_Population,2021,793.5,18.3,775.2,811.7,
MEASC,DISH02,D_Proportion_diff,2021,-1.2,1.4,-2.6,0.2,
MEASC,DISH02,E_Number_diff,2021,-10.1,11.4,-21.5,1.4,
MEASC,DISH99,A_Proportion,2021,11,1,10,11.9,
MEASC,DISH99,B_Number,2021,125.7,11.1,114.6,136.8,
MEASC,DISH99,C_Population,2021,1146.9,1.5,1145.5,1148.4,
MEASC,DISH99,D_Proportion_diff,2021,-0.6,1.4,-1.9,0.8,
MEASC,DISH99,E_Number_diff,2021,-6,15.7,-21.7,9.7,
MEASC,ETHG01,A_Proportion,2021,7.8,1.2,6.5,9,
MEASC,ETHG01,B_Number,2021,58.5,9.4,49.1,67.8,
MEASC,ETHG01,C_Population,2021,751.7,17.3,734.4,769,
MEASC,ETHG01,D_Proportion_diff,2021,-1.2,1.7,-2.9,0.5,
MEASC,ETHG01,E_Number_diff,2021,-11.3,12.8,-24.2,1.5,
MEASC,ETHG02,A_Proportion,2021,20.2,2.6,17.6,22.8,
MEASC,ETHG02,B_Number,2021,60.3,8.9,51.4,69.2,
MEASC,ETHG02,C_Population,2021,297.9,15.4,282.5,313.4,
MEASC,ETHG02,D_Proportion_diff,2021,0.5,3.3,-2.8,3.9,
MEASC,ETHG02,E_Number_diff,2021,3.3,10.9,-7.6,14.2,
MEASC,ETHG03,A_Proportion,2021,24,4.4,19.6,28.4,
MEASC,ETHG03,B_Number,2021,33.9,7.6,26.3,41.5,
MEASC,ETHG03,C_Population,2021,141.2,11.9,129.2,153.1,
MEASC,ETHG03,D_Proportion_diff,2021,-2.4,6.2,-8.6,3.7,
MEASC,ETHG03,E_Number_diff,2021,-4.8,9.9,-14.7,5.2,
MEASC,ETHG04,A_Proportion,2021,4.9,1.9,2.9,6.8,
MEASC,ETHG04,B_Number,2021,10.4,4.3,6,14.7,
MEASC,ETHG04,C_Population,2021,213.2,15.9,197.3,229.1,
MEASC,ETHG04,D_Proportion_diff,2021,-1,3,-4,2,
MEASC,ETHG04,E_Number_diff,2021,-0.6,6.3,-6.9,5.7,
MEASC,ETHG05,A_Proportion,2021,4.9,4.3,0.6,9.3,
MEASC,ETHG05,B_Number,2021,1.4,1.2,0.2,2.5,
MEASC,ETHG05,C_Population,2021,27.6,6,21.6,33.5,
MEASC,ETHG05,D_Proportion_diff,2021,-5,7.5,-12.5,2.5,
MEASC,ETHG05,E_Number_diff,2021,-1.7,2.3,-4,0.6,
MEASC,ETHG06,A_Proportion,2021,10,6.8,3.2,16.8,
MEASC,ETHG06,B_Number,2021,1.6,1.1,0.5,2.7,
MEASC,ETHG06,C_Population,2021,15.9,4.5,11.4,20.4,
MEASC,ETHG06,D_Proportion_diff,2021,2.1,11.4,-9.3,13.5,
MEASC,ETHG06,E_Number_diff,2021,0.4,1.7,-1.3,2.1,
MEASC,ETHG99,A_Proportion,2021,11,1,10,11.9,
MEASC,ETHG99,B_Number,2021,125.7,11.1,114.6,136.8,
MEASC,ETHG99,C_Population,2021,1146.9,1.5,1145.5,1148.4,
MEASC,ETHG99,D_Proportion_diff,2021,-0.6,1.4,-1.9,0.8,
MEASC,ETHG99,E_Number_diff,2021,-6,15.7,-21.7,9.7,
MEASC,REGC01,A_Proportion,2021,8.6,4.5,4.1,13.1,
MEASC,REGC01,B_Number,2021,4,2.2,1.8,6.2,
MEASC,REGC01,C_Population,2021,46.4,5.4,41.1,51.8,
MEASC,REGC01,D_Proportion_diff,2021,-7,8.5,-15.5,1.5,
MEASC,REGC01,E_Number_diff,2021,-2.4,3.7,-6.2,1.3,
MEASC,REGC02,A_Proportion,2021,11.7,2.2,9.6,13.9,
MEASC,REGC02,B_Number,2021,46.4,9.1,37.3,55.5,
MEASC,REGC02,C_Population,2021,396.1,13.1,383.1,409.2,
MEASC,REGC02,D_Proportion_diff,2021,-0.6,2.9,-3.5,2.4,
MEASC,REGC02,E_Number_diff,2021,-2.9,12.3,-15.2,9.4,
MEASC,REGC03,A_Proportion,2021,12.8,3.2,9.6,16,
MEASC,REGC03,B_Number,2021,16.2,4.3,11.9,20.5,
MEASC,REGC03,C_Population,2021,126.3,7.5,118.8,133.9,
MEASC,REGC03,D_Proportion_diff,2021,0.1,4.5,-4.3,4.6,
MEASC,REGC03,E_Number_diff,2021,0.6,6,-5.4,6.6,
MEASC,REGC04,A_Proportion,2021,17.2,5,12.1,22.2,
MEASC,REGC04,B_Number,2021,13.9,4.4,9.5,18.3,
MEASC,REGC04,C_Population,2021,81.1,5.2,75.8,86.3,
MEASC,REGC04,D_Proportion_diff,2021,4.9,6.7,-1.8,11.6,
MEASC,REGC04,E_Number_diff,2021,4.3,5.6,-1.3,10,
MEASC,REGC05,A_Proportion,2021,10.3,3.9,6.4,14.2,
MEASC,REGC05,B_Number,2021,5.7,2.2,3.5,7.9,
MEASC,REGC05,C_Population,2021,55.6,4.9,50.7,60.5,
MEASC,REGC05,D_Proportion_diff,2021,1.1,4.7,-3.6,5.8,
MEASC,REGC05,E_Number_diff,2021,1,2.6,-1.5,3.6,
MEASC,REGC06,A_Proportion,2021,15.5,7,8.6,22.5,
MEASC,REGC06,B_Number,2021,4.8,2.3,2.5,7,
MEASC,REGC06,C_Population,2021,30.7,3.5,27.2,34.2,
MEASC,REGC06,D_Proportion_diff,2021,2.6,10.5,-7.9,13.1,
MEASC,REGC06,E_Number_diff,2021,0.6,3.5,-2.9,4.1,
MEASC,REGC07,A_Proportion,2021,12.1,4.2,8,16.3,
MEASC,REGC07,B_Number,2021,7.3,2.5,4.8,9.7,
MEASC,REGC07,C_Population,2021,59.8,4.6,55.2,64.5,
MEASC,REGC07,D_Proportion_diff,2021,-3.6,6.6,-10.3,3,
MEASC,REGC07,E_Number_diff,2021,-1.9,4,-5.9,2.1,
MEASC,REGC08,A_Proportion,2021,6.9,2.9,4,9.8,
MEASC,REGC08,B_Number,2021,7.1,3.1,4,10.2,
MEASC,REGC08,C_Population,2021,103.2,9.1,94.1,112.3,
MEASC,REGC08,D_Proportion_diff,2021,-0.9,3.5,-4.4,2.6,
MEASC,REGC08,E_Number_diff,2021,-1.3,3.9,-5.1,2.6,
MEASC,REGC09,A_Proportion,2021,7.3,4.8,2.5,12.1,
MEASC,REGC09,B_Number,2021,2.8,1.9,0.9,4.8,
MEASC,REGC09,C_Population,2021,38.8,4.6,34.2,43.4,
MEASC,REGC09,D_Proportion_diff,2021,-10.1,9.6,-19.8,-0.5,
MEASC,REGC09,E_Number_diff,2021,-3.9,4,-7.9,0.1,
MEASC,REGC10,A_Proportion,2021,8.1,2.2,5.9,10.3,
MEASC,REGC10,B_Number,2021,11.1,3.3,7.8,14.5,
MEASC,REGC10,C_Population,2021,137.5,16.2,121.3,153.7,
MEASC,REGC10,D_Proportion_diff,2021,-0.7,3,-3.7,2.2,
MEASC,REGC10,E_Number_diff,2021,-1.2,4.2,-5.4,3,
MEASC,REGC11,A_Proportion,2021,8.8,6,2.8,14.8,
MEASC,REGC11,B_Number,2021,4.3,2.9,1.5,7.2,
MEASC,REGC11,C_Population,2021,49.1,7.4,41.7,56.5,
MEASC,REGC11,D_Proportion_diff,2021,4.3,6.9,-2.6,11.3,
MEASC,REGC11,E_Number_diff,2021,2.2,3.3,-1.1,5.5,
MEASC,REGC12,A_Proportion,2021,9.3,5,4.3,14.2,
MEASC,REGC12,B_Number,2021,2.1,1.1,0.9,3.2,
MEASC,REGC12,C_Population,2021,22.2,2.8,19.4,25.1,
MEASC,REGC12,D_Proportion_diff,2021,-4.7,10.6,-15.3,6,
MEASC,REGC12,E_Number_diff,2021,-1.2,2.5,-3.7,1.3,
MEASC,REGC99,A_Proportion,2021,11,1,10,11.9,
MEASC,REGC99,B_Number,2021,125.7,11.1,114.6,136.8,
MEASC,REGC99,C_Population,2021,1146.9,1.5,1145.5,1148.4,
MEASC,REGC99,D_Proportion_diff,2021,-0.6,1.4,-1.9,0.8,
MEASC,REGC99,E_Number_diff,2021,-6,15.7,-21.7,9.7,
MEASE,DISD01,A_Proportion,2021,26.2,3.4,22.9,29.6,
MEASE,DISD01,B_Number,2021,32.9,4.4,28.4,37.3,
MEASE,DISD01,C_Population,2021,125.3,7,118.2,132.3,
MEASE,DISD01,D_Proportion_diff,2021,-2.6,4.7,-7.3,2,
MEASE,DISD01,E_Number_diff,2021,-0.6,6.2,-6.8,5.6,
MEASE,DISD02,A_Proportion,2021,20.4,1.4,18.9,21.8,
MEASE,DISD02,B_Number,2021,183,12.5,170.5,195.5,
MEASE,DISD02,C_Population,2021,899,9.5,889.5,908.5,
MEASE,DISD02,D_Proportion_diff,2021,-0.6,2,-2.6,1.4,
MEASE,DISD02,E_Number_diff,2021,-8.4,18.5,-26.9,10.1,
MEASE,DISH01,A_Proportion,2021,26.6,2.8,23.7,29.4,
MEASE,DISH01,B_Number,2021,94.6,11.2,83.4,105.8,
MEASE,DISH01,C_Population,2021,355.9,17.8,338.1,373.8,
MEASE,DISH01,D_Proportion_diff,2021,-1.9,3.8,-5.7,1.9,
MEASE,DISH01,E_Number_diff,2021,-2.8,14.5,-17.3,11.7,
MEASE,DISH02,A_Proportion,2021,18,1.5,16.5,19.5,
MEASE,DISH02,B_Number,2021,142.8,12.3,130.5,155,
MEASE,DISH02,C_Population,2021,793.3,17.8,775.4,811.1,
MEASE,DISH02,D_Proportion_diff,2021,-0.9,2.2,-3.1,1.3,
MEASE,DISH02,E_Number_diff,2021,-8.8,17.8,-26.5,9,
MEASE,DISH99,A_Proportion,2021,20.7,1.3,19.3,22,
MEASE,DISH99,B_Number,2021,237.3,15.4,221.9,252.8,
MEASE,DISH99,C_Population,2021,1149.2, , , ,NA
MEASE,DISH99,D_Proportion_diff,2021,-1.1,1.8,-2.9,0.7,
MEASE,DISH99,E_Number_diff,2021,-11.6,20.6,-32.1,9,
MEASE,ETHG01,A_Proportion,2021,15.7,1.6,14.1,17.4,
MEASE,ETHG01,B_Number,2021,117.8,12.8,105,130.5,
MEASE,ETHG01,C_Population,2021,748.5,16.9,731.6,765.4,
MEASE,ETHG01,D_Proportion_diff,2021,-1.5,2.2,-3.7,0.7,
MEASE,ETHG01,E_Number_diff,2021,-15.1,17.5,-32.6,2.4,
MEASE,ETHG02,A_Proportion,2021,29.2,2.7,26.6,31.9,
MEASE,ETHG02,B_Number,2021,86.5,9.6,76.9,96.2,
MEASE,ETHG02,C_Population,2021,295.8,14.6,281.2,310.5,
MEASE,ETHG02,D_Proportion_diff,2021,0.5,3.5,-3,4,
MEASE,ETHG02,E_Number_diff,2021,3.4,11.6,-8.2,15,
MEASE,ETHG03,A_Proportion,2021,26.1,3.3,22.8,29.4,
MEASE,ETHG03,B_Number,2021,37.9,6,31.9,43.8,
MEASE,ETHG03,C_Population,2021,145.1,11.6,133.5,156.6,
MEASE,ETHG03,D_Proportion_diff,2021,-3.7,5.8,-9.5,2.1,
MEASE,ETHG03,E_Number_diff,2021,-5.8,10.4,-16.2,4.6,
MEASE,ETHG04,A_Proportion,2021,22.9,3,19.8,25.9,
MEASE,ETHG04,B_Number,2021,49,8,41,57,
MEASE,ETHG04,C_Population,2021,214.4,15.7,198.7,230.1,
MEASE,ETHG04,D_Proportion_diff,2021,0.6,4.5,-3.9,5.1,
MEASE,ETHG04,E_Number_diff,2021,6.6,10.8,-4.2,17.5,
MEASE,ETHG05,A_Proportion,2021,25.4,12.3,13.1,37.8,
MEASE,ETHG05,B_Number,2021,6.9,3.7,3.2,10.6,
MEASE,ETHG05,C_Population,2021,27,5.8,21.3,32.8,
MEASE,ETHG05,D_Proportion_diff,2021,-12.8,18,-30.8,5.2,
MEASE,ETHG05,E_Number_diff,2021,-4.7,5.9,-10.6,1.2,
MEASE,ETHG06,A_Proportion,2021,21.1,10.9,10.2,32.1,
MEASE,ETHG06,B_Number,2021,3.4,1.9,1.4,5.3,
MEASE,ETHG06,C_Population,2021,16,4.4,11.6,20.4,
MEASE,ETHG06,D_Proportion_diff,2021,-1.5,21.4,-22.9,19.9,
MEASE,ETHG06,E_Number_diff,2021,0.2,3.1,-3,3.3,
MEASE,ETHG99,A_Proportion,2021,20.7,1.3,19.3,22,
MEASE,ETHG99,B_Number,2021,237.3,15.4,221.9,252.8,
MEASE,ETHG99,C_Population,2021,1149.2, , , ,NA
MEASE,ETHG99,D_Proportion_diff,2021,-1.1,1.8,-2.9,0.7,
MEASE,ETHG99,E_Number_diff,2021,-11.6,20.6,-32.1,9,
MEASE,REGC01,A_Proportion,2021,25.7,8.1,17.6,33.9,
MEASE,REGC01,B_Number,2021,11.9,4,7.9,15.9,
MEASE,REGC01,C_Population,2021,46.4,5.1,41.3,51.5,
MEASE,REGC01,D_Proportion_diff,2021,-7.8,10,-17.7,2.2,
MEASE,REGC01,E_Number_diff,2021,-2.1,5.5,-7.6,3.3,
MEASE,REGC02,A_Proportion,2021,20.1,2.3,17.8,22.4,
MEASE,REGC02,B_Number,2021,79.9,10,69.9,89.9,
MEASE,REGC02,C_Population,2021,397.6,12.8,384.8,410.4,
MEASE,REGC02,D_Proportion_diff,2021,-1.8,3.1,-4.9,1.3,
MEASE,REGC02,E_Number_diff,2021,-8.7,13.3,-22,4.6,
MEASE,REGC03,A_Proportion,2021,22.6,5,17.6,27.6,
MEASE,REGC03,B_Number,2021,28.5,6.5,22,35,
MEASE,REGC03,C_Population,2021,126.3,7.2,119,133.5,
MEASE,REGC03,D_Proportion_diff,2021,-1.7,5.4,-7.1,3.7,
MEASE,REGC03,E_Number_diff,2021,-1.1,7.8,-8.9,6.7,
MEASE,REGC04,A_Proportion,2021,25.3,4.9,20.4,30.2,
MEASE,REGC04,B_Number,2021,20.9,4.6,16.3,25.4,
MEASE,REGC04,C_Population,2021,82.5,5.2,77.3,87.6,
MEASE,REGC04,D_Proportion_diff,2021,5.5,6.3,-0.8,11.8,
MEASE,REGC04,E_Number_diff,2021,5.3,5.5,-0.1,10.8,
MEASE,REGC05,A_Proportion,2021,19.9,6,13.9,26,
MEASE,REGC05,B_Number,2021,11,3.7,7.3,14.7,
MEASE,REGC05,C_Population,2021,55.2,4.4,50.8,59.7,
MEASE,REGC05,D_Proportion_diff,2021,-1.9,8.3,-10.2,6.4,
MEASE,REGC05,E_Number_diff,2021,0,5.1,-5.1,5.1,
MEASE,REGC06,A_Proportion,2021,29.4,10.6,18.8,39.9,
MEASE,REGC06,B_Number,2021,8.7,3.3,5.3,12,
MEASE,REGC06,C_Population,2021,29.5,3.5,26,33,
MEASE,REGC06,D_Proportion_diff,2021,12.5,12.8,-0.3,25.3,
MEASE,REGC06,E_Number_diff,2021,3.2,4.2,-1,7.3,
MEASE,REGC07,A_Proportion,2021,23.6,5.8,17.7,29.4,
MEASE,REGC07,B_Number,2021,14.3,4,10.4,18.3,
MEASE,REGC07,C_Population,2021,60.9,4.5,56.3,65.4,
MEASE,REGC07,D_Proportion_diff,2021,-4,7.8,-11.8,3.8,
MEASE,REGC07,E_Number_diff,2021,-1.6,4.9,-6.5,3.3,
MEASE,REGC08,A_Proportion,2021,14.7,3.7,11,18.4,
MEASE,REGC08,B_Number,2021,15.3,4.2,11.1,19.5,
MEASE,REGC08,C_Population,2021,104.2,8.9,95.4,113.1,
MEASE,REGC08,D_Proportion_diff,2021,1.4,4.5,-3.1,5.9,
MEASE,REGC08,E_Number_diff,2021,1,5,-4,6,
MEASE,REGC09,A_Proportion,2021,20.5,8.5,12,29,
MEASE,REGC09,B_Number,2021,8,3.7,4.3,11.7,
MEASE,REGC09,C_Population,2021,39,4.5,34.5,43.5,
MEASE,REGC09,D_Proportion_diff,2021,0.9,11.8,-10.9,12.7,
MEASE,REGC09,E_Number_diff,2021,0.5,5.1,-4.6,5.6,
MEASE,REGC10,A_Proportion,2021,18.1,4.1,13.9,22.2,
MEASE,REGC10,B_Number,2021,24.9,5,19.9,29.8,
MEASE,REGC10,C_Population,2021,137.8,16.7,121.1,154.5,
MEASE,REGC10,D_Proportion_diff,2021,-3.7,5.1,-8.7,1.4,
MEASE,REGC10,E_Number_diff,2021,-5.3,7.8,-13.1,2.5,
MEASE,REGC11,A_Proportion,2021,20.8,8,12.8,28.9,
MEASE,REGC11,B_Number,2021,9.9,4.3,5.5,14.2,
MEASE,REGC11,C_Population,2021,47.3,7.6,39.7,54.9,
MEASE,REGC11,D_Proportion_diff,2021,-0.5,12.5,-13,12,
MEASE,REGC11,E_Number_diff,2021,-0.3,6.2,-6.6,5.9,
MEASE,REGC12,A_Proportion,2021,18.2,8.1,10.1,26.4,
MEASE,REGC12,B_Number,2021,4.1,1.8,2.4,5.9,
MEASE,REGC12,C_Population,2021,22.6,2.8,19.8,25.3,
MEASE,REGC12,D_Proportion_diff,2021,-9.5,12.7,-22.1,3.2,
MEASE,REGC12,E_Number_diff,2021,-2.4,3,-5.4,0.6,
MEASE,REGC99,A_Proportion,2021,20.7,1.3,19.3,22,
MEASE,REGC99,B_Number,2021,237.3,15.4,221.9,252.8,
MEASE,REGC99,C_Population,2021,1149.2, , , ,NA
MEASE,REGC99,D_Proportion_diff,2021,-1.1,1.8,-2.9,0.7,
MEASE,REGC99,E_Number_diff,2021,-11.6,20.6,-32.1,9,
MEASF,DISD01,A_Proportion,2021,32.4,3.5,28.9,35.8,
MEASF,DISD01,B_Number,2021,40.6,4.7,35.9,45.2,
MEASF,DISD01,C_Population,2021,125.3,7,118.2,132.3,
MEASF,DISD01,D_Proportion_diff,2021,-0.8,5,-5.9,4.2,
MEASF,DISD01,E_Number_diff,2021,2.1,7,-4.9,9.1,
MEASF,DISD02,A_Proportion,2021,26.9,1.6,25.3,28.5,
MEASF,DISD02,B_Number,2021,241.5,14.2,227.2,255.7,
MEASF,DISD02,C_Population,2021,899,9.5,889.5,908.5,
MEASF,DISD02,D_Proportion_diff,2021,-0.1,2.3,-2.5,2.2,
MEASF,DISD02,E_Number_diff,2021,-5.1,21.1,-26.2,16,
MEASF,DISH01,A_Proportion,2021,31.5,2.9,28.6,34.4,
MEASF,DISH01,B_Number,2021,112.1,11.7,100.4,123.7,
MEASF,DISH01,C_Population,2021,355.9,17.8,338.1,373.8,
MEASF,DISH01,D_Proportion_diff,2021,-1.4,4,-5.4,2.7,
MEASF,DISH01,E_Number_diff,2021,-0.4,15.7,-16.1,15.3,
MEASF,DISH02,A_Proportion,2021,25.7,1.8,23.8,27.5,
MEASF,DISH02,B_Number,2021,203.5,15.3,188.2,218.8,
MEASF,DISH02,C_Population,2021,793.3,17.8,775.4,811.1,
MEASF,DISH02,D_Proportion_diff,2021,0,2.6,-2.6,2.6,
MEASF,DISH02,E_Number_diff,2021,-2.2,22,-24.1,19.8,
MEASF,DISH99,A_Proportion,2021,27.5,1.5,26,28.9,
MEASF,DISH99,B_Number,2021,315.6,16.8,298.7,332.4,
MEASF,DISH99,C_Population,2021,1149.2, , , ,NA
MEASF,DISH99,D_Proportion_diff,2021,-0.3,2.1,-2.5,1.8,
MEASF,DISH99,E_Number_diff,2021,-2.5,24.4,-27,21.9,
MEASF,ETHG01,A_Proportion,2021,23.2,1.8,21.4,25,
MEASF,ETHG01,B_Number,2021,173.9,13.8,160.1,187.6,
MEASF,ETHG01,C_Population,2021,748.5,16.9,731.6,765.4,
MEASF,ETHG01,D_Proportion_diff,2021,0.6,2.6,-2,3.3,
MEASF,ETHG01,E_Number_diff,2021,-0.1,20.2,-20.3,20.2,
MEASF,ETHG02,A_Proportion,2021,32.6,2.7,29.9,35.3,
MEASF,ETHG02,B_Number,2021,96.5,9.5,86.9,106,
MEASF,ETHG02,C_Population,2021,295.8,14.6,281.2,310.5,
MEASF,ETHG02,D_Proportion_diff,2021,-0.9,3.2,-4.2,2.3,
MEASF,ETHG02,E_Number_diff,2021,-0.5,11,-11.5,10.5,
MEASF,ETHG03,A_Proportion,2021,32.1,3.5,28.7,35.6,
MEASF,ETHG03,B_Number,2021,46.6,6.8,39.8,53.4,
MEASF,ETHG03,C_Population,2021,145.1,11.6,133.5,156.6,
MEASF,ETHG03,D_Proportion_diff,2021,-5,5.9,-10.8,0.9,
MEASF,ETHG03,E_Number_diff,2021,-7.7,11.1,-18.9,3.4,
MEASF,ETHG04,A_Proportion,2021,31.5,3.4,28,34.9,
MEASF,ETHG04,B_Number,2021,67.5,8.8,58.6,76.3,
MEASF,ETHG04,C_Population,2021,214.4,15.7,198.7,230.1,
MEASF,ETHG04,D_Proportion_diff,2021,-2.6,4.9,-7.6,2.3,
MEASF,ETHG04,E_Number_diff,2021,2.6,12.2,-9.6,14.8,
MEASF,ETHG05,A_Proportion,2021,38.1,12.2,25.9,50.3,
MEASF,ETHG05,B_Number,2021,10.3,4,6.3,14.3,
MEASF,ETHG05,C_Population,2021,27,5.8,21.3,32.8,
MEASF,ETHG05,D_Proportion_diff,2021,-2,16.2,-18.2,14.2,
MEASF,ETHG05,E_Number_diff,2021,-1.8,5.7,-7.5,3.8,
MEASF,ETHG06,A_Proportion,2021,36.6,11.4,25.2,48,
MEASF,ETHG06,B_Number,2021,5.8,2.6,3.3,8.4,
MEASF,ETHG06,C_Population,2021,16,4.4,11.6,20.4,
MEASF,ETHG06,D_Proportion_diff,2021,8.3,20.1,-11.8,28.4,
MEASF,ETHG06,E_Number_diff,2021,1.8,3.2,-1.4,5,
MEASF,ETHG99,A_Proportion,2021,27.5,1.5,26,28.9,
MEASF,ETHG99,B_Number,2021,315.6,16.8,298.7,332.4,
MEASF,ETHG99,C_Population,2021,1149.2, , , ,NA
MEASF,ETHG99,D_Proportion_diff,2021,-0.3,2.1,-2.5,1.8,
MEASF,ETHG99,E_Number_diff,2021,-2.5,24.4,-27,21.9,
MEASF,REGC01,A_Proportion,2021,29,7.7,21.3,36.7,
MEASF,REGC01,B_Number,2021,13.5,4,9.4,17.5,
MEASF,REGC01,C_Population,2021,46.4,5.1,41.3,51.5,
MEASF,REGC01,D_Proportion_diff,2021,-4.2,10.1,-14.3,6,
MEASF,REGC01,E_Number_diff,2021,-0.5,5.8,-6.2,5.3,
MEASF,REGC02,A_Proportion,2021,29.2,2.5,26.7,31.7,
MEASF,REGC02,B_Number,2021,116.1,11.2,104.9,127.3,
MEASF,REGC02,C_Population,2021,397.6,12.8,384.8,410.4,
MEASF,REGC02,D_Proportion_diff,2021,-1.7,3.8,-5.5,2.2,
MEASF,REGC02,E_Number_diff,2021,-8.8,16.8,-25.6,8,
MEASF,REGC03,A_Proportion,2021,27.6,4.4,23.2,32,
MEASF,REGC03,B_Number,2021,34.8,6,28.8,40.9,
MEASF,REGC03,C_Population,2021,126.3,7.2,119,133.5,
MEASF,REGC03,D_Proportion_diff,2021,-2.8,6.1,-8.9,3.4,
MEASF,REGC03,E_Number_diff,2021,-2.2,8.8,-11,6.5,
MEASF,REGC04,A_Proportion,2021,28.9,4.3,24.6,33.2,
MEASF,REGC04,B_Number,2021,23.8,4,19.9,27.8,
MEASF,REGC04,C_Population,2021,82.5,5.2,77.3,87.6,
MEASF,REGC04,D_Proportion_diff,2021,1.2,6.7,-5.5,8,
MEASF,REGC04,E_Number_diff,2021,2.1,5.8,-3.7,7.9,
MEASF,REGC05,A_Proportion,2021,26.3,6.1,20.2,32.3,
MEASF,REGC05,B_Number,2021,14.5,3.9,10.7,18.4,
MEASF,REGC05,C_Population,2021,55.2,4.4,50.8,59.7,
MEASF,REGC05,D_Proportion_diff,2021,1.1,8.8,-7.6,9.9,
MEASF,REGC05,E_Number_diff,2021,1.9,5.5,-3.7,7.4,
MEASF,REGC06,A_Proportion,2021,35.8,9.3,26.4,45.1,
MEASF,REGC06,B_Number,2021,10.5,3,7.5,13.5,
MEASF,REGC06,C_Population,2021,29.5,3.5,26,33,
MEASF,REGC06,D_Proportion_diff,2021,12.4,12.9,-0.5,25.3,
MEASF,REGC06,E_Number_diff,2021,2.9,4.4,-1.5,7.3,
MEASF,REGC07,A_Proportion,2021,30.4,6.5,24,36.9,
MEASF,REGC07,B_Number,2021,18.5,4.4,14.1,22.9,
MEASF,REGC07,C_Population,2021,60.9,4.5,56.3,65.4,
MEASF,REGC07,D_Proportion_diff,2021,1.7,8,-6.3,9.8,
MEASF,REGC07,E_Number_diff,2021,2,5.2,-3.2,7.1,
MEASF,REGC08,A_Proportion,2021,20.4,4.2,16.2,24.5,
MEASF,REGC08,B_Number,2021,21.2,5.1,16.1,26.3,
MEASF,REGC08,C_Population,2021,104.2,8.9,95.4,113.1,
MEASF,REGC08,D_Proportion_diff,2021,1.6,5.7,-4.1,7.3,
MEASF,REGC08,E_Number_diff,2021,1,6.5,-5.5,7.5,
MEASF,REGC09,A_Proportion,2021,28.9,7.9,21,36.8,
MEASF,REGC09,B_Number,2021,11.3,3.7,7.6,15,
MEASF,REGC09,C_Population,2021,39,4.5,34.5,43.5,
MEASF,REGC09,D_Proportion_diff,2021,4.2,10,-5.8,14.2,
MEASF,REGC09,E_Number_diff,2021,1.8,4.6,-2.7,6.4,
MEASF,REGC10,A_Proportion,2021,26.8,4.6,22.2,31.4,
MEASF,REGC10,B_Number,2021,36.9,9.2,27.7,46.1,
MEASF,REGC10,C_Population,2021,137.8,16.7,121.1,154.5,
MEASF,REGC10,D_Proportion_diff,2021,2,8,-6,10,
MEASF,REGC10,E_Number_diff,2021,2.5,12.6,-10.1,15.1,
MEASF,REGC11,A_Proportion,2021,21.3,8.6,12.7,29.9,
MEASF,REGC11,B_Number,2021,10.1,4.3,5.8,14.4,
MEASF,REGC11,C_Population,2021,47.3,7.6,39.7,54.9,
MEASF,REGC11,D_Proportion_diff,2021,-7.1,12.4,-19.5,5.2,
MEASF,REGC11,E_Number_diff,2021,-3.5,6.1,-9.6,2.6,
MEASF,REGC12,A_Proportion,2021,19.1,7.7,11.4,26.8,
MEASF,REGC12,B_Number,2021,4.3,1.8,2.5,6.1,
MEASF,REGC12,C_Population,2021,22.6,2.8,19.8,25.3,
MEASF,REGC12,D_Proportion_diff,2021,-6.4,11.6,-18,5.2,
MEASF,REGC12,E_Number_diff,2021,-1.7,2.8,-4.5,1.1,
MEASF,REGC99,A_Proportion,2021,27.5,1.5,26,28.9,
MEASF,REGC99,B_Number,2021,315.6,16.8,298.7,332.4,
MEASF,REGC99,C_Population,2021,1149.2, , , ,NA
MEASF,REGC99,D_Proportion_diff,2021,-0.3,2.1,-2.5,1.8,
MEASF,REGC99,E_Number_diff,2021,-2.5,24.4,-27,21.9,
MEASG,DISD01,A_Proportion,2021,21.8,3,18.8,24.8,
MEASG,DISD01,B_Number,2021,27.3,3.9,23.4,31.2,
MEASG,DISD01,C_Population,2021,125.3,7,118.2,132.3,
MEASG,DISD01,D_Proportion_diff,2021,-2.6,4.8,-7.4,2.2,
MEASG,DISD01,E_Number_diff,2021,-1,6.2,-7.3,5.2,
MEASG,DISD02,A_Proportion,2021,19.5,1.5,18,21,
MEASG,DISD02,B_Number,2021,175.1,13.3,161.8,188.4,
